"";"Ref";"Event";"C_Corr";"C_Prev";"Date";"Category";"Cat1";"Cat2";"Cat3"
"1286";"BIOSYSTEMS BTS-330 801341615";TRUE;0;0;"01/03/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801341615"
"1287";"ARKRAY AUTION MINI 7006";TRUE;0;0;"28/02/2006";"ARKRAY AUTION MINI";"ARKRAY";"AUTION MINI";"7006"
"1288";"DIATRON ABACUS JR 110303";FALSE;0;0;"28/02/2006";"DIATRON ABACUS JR";"DIATRON";"ABACUS JR";"110303"
"1289";"ABBOTT AXSYM 4475";TRUE;0;0;"28/02/2006";"ABBOTT AXSYM";"ABBOTT";"AXSYM";"4475"
"1290";"DIATRON ABACUS JR 110302";TRUE;0;0;"28/02/2006";"DIATRON ABACUS JR";"DIATRON";"ABACUS JR";"110302"
"1291";"DIATRON ARCUS 901110";TRUE;0;0;"28/02/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"901110"
"1292";"BIOSYSTEMS A-25 831011088";FALSE;0;0;"27/02/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011088"
"1293";"ABBOTT AXSYM 12822";FALSE;0;0;"27/02/2006";"ABBOTT AXSYM";"ABBOTT";"AXSYM";"12822"
"1294";"BIOSYSTEMS A-25 831011088";FALSE;0;0;"27/02/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011088"
"1295";"BIOSYSTEMS A-25 831010495";FALSE;0;0;"27/02/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010495"
"1296";"BIOSYSTEMS A-25 831010365";FALSE;0;0;"27/02/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010365"
"1297";"BIOSYSTEMS A-25 831010420";TRUE;0;0;"27/02/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010420"
"1298";"BIOSYSTEMS A-25 831010364";FALSE;0;0;"27/02/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010364"
"1299";"DIATRON ARCUS 902060";FALSE;0;0;"27/02/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"902060"
"1300";"ABBOTT COLUMBUS 30503019";TRUE;0;0;"25/02/2006";"ABBOTT COLUMBUS";"ABBOTT";"COLUMBUS";"30503019"
"1301";"BIOSYSTEMS A-25 831011242";FALSE;0;0;"25/02/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011242"
"1302";"BIOSYSTEMS A-25 831010545";TRUE;0;0;"24/02/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010545"
"1303";"ABBOTT IMX 19269";TRUE;0;0;"24/02/2006";"ABBOTT IMX";"ABBOTT";"IMX";"19269"
"1304";"ABBOTT AXSYM 4181";FALSE;0;0;"24/02/2006";"ABBOTT AXSYM";"ABBOTT";"AXSYM";"4181"
"1305";"BIOSYSTEMS BTS-330 801340535";TRUE;0;0;"24/02/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340535"
"1306";"DIATRON ARCUS 901410";FALSE;0;0;"23/02/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"901410"
"1307";"DIATRON ARCUS 901153";TRUE;0;0;"23/02/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"901153"
"1308";"BIOSYSTEMS BTS-330 801340365";FALSE;0;0;"23/02/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340365"
"1309";"BIOSYSTEMS A-25 831010545";TRUE;0;0;"23/02/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010545"
"1310";"BIOSYSTEMS A-25 831010365";FALSE;0;0;"23/02/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010365"
"1311";"ABBOTT IMX 19269";TRUE;0;0;"23/02/2006";"ABBOTT IMX";"ABBOTT";"IMX";"19269"
"1312";"BIOSYSTEMS A-25 831010549";FALSE;0;0;"23/02/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010549"
"1313";"BIOSYSTEMS BTS-310 801011241";TRUE;0;0;"23/02/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801011241"
"1314";"DIATRON ABACUS JR 110856";FALSE;0;0;"23/02/2006";"DIATRON ABACUS JR";"DIATRON";"ABACUS JR";"110856"
"1315";"BIOSYSTEMS BTS-330 801340845";TRUE;0;0;"22/02/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340845"
"1316";"ABBOTT AXSYM 29714";FALSE;0;0;"22/02/2006";"ABBOTT AXSYM";"ABBOTT";"AXSYM";"29714"
"1317";"DIATRON ABACUS JR 110779";FALSE;0;0;"22/02/2006";"DIATRON ABACUS JR";"DIATRON";"ABACUS JR";"110779"
"1318";"BIOSYSTEMS BTS-370 830050315";TRUE;0;0;"22/02/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050315"
"1319";"ABBOTT IMX 41816";TRUE;0;0;"22/02/2006";"ABBOTT IMX";"ABBOTT";"IMX";"41816"
"1320";"ABBOTT IMX 19269";FALSE;0;0;"22/02/2006";"ABBOTT IMX";"ABBOTT";"IMX";"19269"
"1321";"BIOSYSTEMS A-25 831010362";FALSE;0;0;"22/02/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010362"
"1322";"BIOSYSTEMS BTS-310 801011242";FALSE;0;0;"22/02/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801011242"
"1323";"BIOSYSTEMS A-15 831340193";TRUE;0;0;"21/02/2006";"BIOSYSTEMS A-15";"BIOSYSTEMS";"A-15";"831340193"
"1324";"DIATRON ARCUS 901445";FALSE;0;0;"21/02/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"901445"
"1325";"BIOSYSTEMS BTS-370 830050389";TRUE;0;0;"21/02/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050389"
"1326";"BIOSYSTEMS A-25 831010279";TRUE;0;0;"21/02/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010279"
"1327";"BIOSYSTEMS A-25 831010545";TRUE;0;0;"21/02/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010545"
"1328";"BIOSYSTEMS BTS-370 830050367";TRUE;0;0;"21/02/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050367"
"1329";"BIOSYSTEMS A-25 831010500";FALSE;0;0;"21/02/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010500"
"1330";"BIOSYSTEMS A-25 831010545";FALSE;0;0;"20/02/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010545"
"1331";"DIATRON ABACUS JR 110303";TRUE;0;0;"20/02/2006";"DIATRON ABACUS JR";"DIATRON";"ABACUS JR";"110303"
"1332";"DIATRON ARCUS 901445";TRUE;0;0;"20/02/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"901445"
"1333";"ABBOTT SUNRISE 30501N96";TRUE;0;0;"20/02/2006";"ABBOTT SUNRISE";"ABBOTT";"SUNRISE";"30501N96"
"1334";"DIATRON ABACUS 802107";TRUE;0;0;"20/02/2006";"DIATRON ABACUS";"DIATRON";"ABACUS";"802107"
"1335";"ABBOTT IMX 19269";FALSE;0;0;"18/02/2006";"ABBOTT IMX";"ABBOTT";"IMX";"19269"
"1336";"BIOSYSTEMS BTS-370 830050367";TRUE;0;0;"17/02/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050367"
"1337";"DIATRON ARCUS 901701";FALSE;0;0;"17/02/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"901701"
"1338";"ARKRAY AUTION MINI 7013";FALSE;0;0;"16/02/2006";"ARKRAY AUTION MINI";"ARKRAY";"AUTION MINI";"7013"
"1339";"BIOSYSTEMS BTS-330 801341146";FALSE;0;0;"16/02/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801341146"
"1340";"DIATRON ARCUS 901326";TRUE;0;0;"16/02/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"901326"
"1341";"BIOSYSTEMS A-25 831011134";TRUE;0;0;"16/02/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011134"
"1342";"ARKRAY AUTION MINI 311001";FALSE;0;0;"16/02/2006";"ARKRAY AUTION MINI";"ARKRAY";"AUTION MINI";"311001"
"1343";"DIATRON ARCUS 901110";TRUE;0;0;"16/02/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"901110"
"1344";"DIATRON ABACUS JR 110779";FALSE;0;0;"15/02/2006";"DIATRON ABACUS JR";"DIATRON";"ABACUS JR";"110779"
"1345";"BIOSYSTEMS BTS-310 801031112";FALSE;0;0;"15/02/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801031112"
"1346";"BIOSYSTEMS A-25 831010110";TRUE;0;0;"15/02/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010110"
"1347";"BIOSYSTEMS BTS-330 801341244";TRUE;0;0;"15/02/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801341244"
"1348";"ABBOTT IMX 30911";TRUE;0;0;"15/02/2006";"ABBOTT IMX";"ABBOTT";"IMX";"30911"
"1349";"BIOSYSTEMS BTS-330 801340533";FALSE;0;0;"15/02/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340533"
"1350";"BIOSYSTEMS BTS-310 801032977";TRUE;0;0;"15/02/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801032977"
"1351";"ARKRAY AUTION MINI 311077";FALSE;0;0;"15/02/2006";"ARKRAY AUTION MINI";"ARKRAY";"AUTION MINI";"311077"
"1352";"BIOSYSTEMS BTS-370 830050389";FALSE;0;0;"15/02/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050389"
"1353";"DIATRON ARCUS 901625";FALSE;0;0;"14/02/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"901625"
"1354";"BIOSYSTEMS BTS-330 801341568";FALSE;0;0;"14/02/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801341568"
"1355";"BIOSYSTEMS BTS-330 801340942";FALSE;0;0;"14/02/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340942"
"1356";"BIOSYSTEMS BTS-330 801340946";FALSE;0;0;"14/02/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340946"
"1357";"DIATRON ABACUS 801533";FALSE;0;0;"14/02/2006";"DIATRON ABACUS";"DIATRON";"ABACUS";"801533"
"1358";"BIOSYSTEMS A-25 831010495";FALSE;0;0;"14/02/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010495"
"1359";"BIOSYSTEMS BTS-310 801035679";FALSE;0;0;"14/02/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801035679"
"1360";"BIOSYSTEMS BTS-330 801340491";FALSE;0;0;"14/02/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340491"
"1361";"BIOSYSTEMS BTS-370 830050383";TRUE;0;0;"14/02/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050383"
"1362";"BIOSYSTEMS BTS-330 801340174";TRUE;0;0;"13/02/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340174"
"1363";"BIOSYSTEMS BTS-310 801033224";TRUE;0;0;"13/02/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801033224"
"1364";"BIOSYSTEMS BTS-330 801340916";TRUE;0;0;"13/02/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340916"
"1365";"DIATRON ARCUS 901326";FALSE;0;0;"13/02/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"901326"
"1366";"DIATRON ABACUS 803185";FALSE;0;0;"13/02/2006";"DIATRON ABACUS";"DIATRON";"ABACUS";"803185"
"1367";"ABBOTT IMX 30259";FALSE;0;0;"13/02/2006";"ABBOTT IMX";"ABBOTT";"IMX";"30259"
"1368";"BIOSYSTEMS A-25 831010475";TRUE;0;0;"13/02/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010475"
"1369";"ABBOTT AXSYM 24693";TRUE;0;0;"09/02/2006";"ABBOTT AXSYM";"ABBOTT";"AXSYM";"24693"
"1370";"BIOSYSTEMS BTS-310 801032977";TRUE;0;0;"09/02/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801032977"
"1371";"BIOSYSTEMS A-25 831010359";TRUE;0;0;"08/02/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010359"
"1372";"ABBOTT AXSYM 20363";TRUE;0;0;"08/02/2006";"ABBOTT AXSYM";"ABBOTT";"AXSYM";"20363"
"1373";"BIOSYSTEMS A-25 831010366";TRUE;0;0;"07/02/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010366"
"1374";"BIOSYSTEMS BTS-310 801035274";TRUE;0;0;"07/02/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801035274"
"1375";"BIOSYSTEMS A-25 831010501";FALSE;0;0;"06/02/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010501"
"1376";"ABBOTT AXSYM 20363";TRUE;0;0;"06/02/2006";"ABBOTT AXSYM";"ABBOTT";"AXSYM";"20363"
"1377";"BIOSYSTEMS BTS-310 801031117";TRUE;0;0;"06/02/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801031117"
"1378";"BIOSYSTEMS BTS-330 801340814";TRUE;0;0;"03/02/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340814"
"1379";"DIATRON ARCUS 901014";FALSE;0;0;"03/02/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"901014"
"1380";"BIOSYSTEMS BTS-370 830050672";TRUE;0;0;"03/02/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050672"
"1381";"BIOSYSTEMS BTS-370 830050536";TRUE;0;0;"03/02/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050536"
"1382";"BIOSYSTEMS A-25 831011206";TRUE;0;0;"02/02/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011206"
"1383";"BIOSYSTEMS BTS-330 801340916";TRUE;0;0;"02/02/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340916"
"1384";"ABBOTT IMX 41605";FALSE;0;0;"02/02/2006";"ABBOTT IMX";"ABBOTT";"IMX";"41605"
"1385";"ABBOTT AXSYM 24693";FALSE;0;0;"02/02/2006";"ABBOTT AXSYM";"ABBOTT";"AXSYM";"24693"
"1386";"BIOSYSTEMS A-25 831010357";TRUE;0;0;"02/02/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010357"
"1387";"BIOSYSTEMS BTS-330 801342192";FALSE;0;0;"02/02/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801342192"
"1388";"DIATRON ABACUS JR 110812";FALSE;0;0;"02/02/2006";"DIATRON ABACUS JR";"DIATRON";"ABACUS JR";"110812"
"1389";"BIOSYSTEMS BTS-370 830050357";TRUE;0;0;"01/02/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050357"
"1390";"BIOSYSTEMS A-25 831010110";TRUE;0;0;"30/01/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010110"
"1391";"DIATRON ARCUS 901565";TRUE;0;0;"30/01/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"901565"
"1392";"BIOSYSTEMS BTS-330 801340812";TRUE;0;0;"30/01/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340812"
"1393";"BIOSYSTEMS BTS-310 801035220";FALSE;0;0;"30/01/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801035220"
"1394";"BIOSYSTEMS BTS-370 830050453";TRUE;0;0;"26/01/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050453"
"1395";"ABBOTT IMX 19269";TRUE;0;0;"25/01/2006";"ABBOTT IMX";"ABBOTT";"IMX";"19269"
"1396";"BIOSYSTEMS A-25 831010500";TRUE;0;0;"25/01/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010500"
"1397";"BIOSYSTEMS A-25 831010539";TRUE;0;0;"24/01/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010539"
"1398";"BIOSYSTEMS A-25 831010366";TRUE;0;0;"23/01/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010366"
"1399";"BIOSYSTEMS A-25 831010279";TRUE;0;0;"20/01/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010279"
"1400";"BIOSYSTEMS A-25 831010279";TRUE;0;0;"20/01/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010279"
"1401";"BIOSYSTEMS A-25 831010279";TRUE;0;0;"20/01/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010279"
"1402";"BIOSYSTEMS A-25 831010279";TRUE;0;0;"20/01/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010279"
"1403";"ABBOTT IMX 41813";TRUE;0;0;"20/01/2006";"ABBOTT IMX";"ABBOTT";"IMX";"41813"
"1404";"BIOSYSTEMS BTS-330 801340821";TRUE;0;0;"20/01/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340821"
"1405";"BIOSYSTEMS A-25 831010366";TRUE;0;0;"17/01/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010366"
"1406";"ABBOTT IMX 41816";TRUE;0;0;"17/01/2006";"ABBOTT IMX";"ABBOTT";"IMX";"41816"
"1407";"DIATRON ARCUS 1340473";FALSE;0;0;"16/01/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"1340473"
"1408";"BIOSYSTEMS BTS-330 801390360";TRUE;0;0;"16/01/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801390360"
"1409";"BIOSYSTEMS BTS-330 801340820";TRUE;0;0;"15/01/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340820"
"1410";"DIATRON ARCUS 901193";TRUE;0;0;"13/01/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"901193"
"1411";"DIATRON ARCUS 901195";TRUE;0;0;"13/01/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"901195"
"1412";"BIOSYSTEMS BTS-330 801340538";TRUE;0;0;"12/01/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340538"
"1413";"ABBOTT AXSYM 20190";FALSE;0;0;"11/01/2006";"ABBOTT AXSYM";"ABBOTT";"AXSYM";"20190"
"1414";"ABBOTT COLUMBUS 30506001";TRUE;0;0;"11/01/2006";"ABBOTT COLUMBUS";"ABBOTT";"COLUMBUS";"30506001"
"1415";"BIOSYSTEMS BTS-330 801340406";FALSE;0;0;"10/01/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340406"
"1416";"BIOSYSTEMS A-25 831010366";TRUE;0;0;"05/01/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010366"
"1417";"BIOSYSTEMS BTS-330 801340817";TRUE;0;0;"02/01/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340817"
